,a,a,a,,,
,job,job,job,,,
,a,a,a,,,
,day,day,day,,,
,and,and,and,,,
,dollars,dollar,doll,,dollar,doll
,ahead,ahead,ahead,,,
,of,of,of,,,
,'em,'em,'em,,,
,while,while,whil,,,whil
,you,you,you,,,
,paw,paw,paw,,,
,me,me,me,,,
,and,and,and,,,
,beg,beg,beg,,,
,me,me,me,,,
,joke,joke,jok,,,jok
,around,around,around,,,
,for,for,for,,,
,fifty,fifti,fifty,,fifti,
,cents,cent,cent,,cent,cent
,make,make,mak,,,mak
,it,it,it,,,
,simple,simpl,simpl,,simpl,simpl
,and,and,and,,,
,plain,plain,plain,,,
,you,you,you,,,
,probably,probabl,prob,,probabl,prob
,know,know,know,,,
,who,who,who,,,
,you,you,you,,,
,are,are,ar,,,ar
,you,you,you,,,
,need,need,nee,,,nee
,a,a,a,,,
,job,job,job,,,
,three,three,three,,,
,o'clock,o'clock,o'clock,,,
,in,in,in,,,
,the,the,the,,,
,mornin,mornin,mornin,,,
,you,you,you,,,
,'re,'re,'re,,,
,screamin,screamin,screamin,,,
,up,up,up,,,
,and,and,and,,,
,down,down,down,,,
,the,the,the,,,
,hallway,hallway,hallway,,,
,can,can,can,,,
,a,a,a,,,
,workin,workin,workin,,,
,man,man,man,,,
,sleep,sleep,sleep,,,
,you,you,you,,,
,'re,'re,'re,,,
,stupid,stupid,stupid,,,
,taggin,taggin,taggin,,,
,up,up,up,,,
,his,hi,his,,hi,
,doorway,doorway,doorway,,,
,wit'cha,wit'cha,wit'cha,,,
,radio,radio,radio,,,
,loud,loud,loud,,,
,you,you,you,,,
,'re,'re,'re,,,
,unaware,unawar,unaw,,unawar,unaw
,of,of,of,,,
,your,your,yo,,,yo
,scent,scent,scent,,,
,so,so,so,,,
,take,take,tak,,,tak
,a,a,a,,,
,piece,piec,piec,,piec,piec
,of,of,of,,,
,advice,advic,adv,,advic,adv
,and,and,and,,,
,buy,buy,buy,,,
,your,your,yo,,,yo
,brain,brain,brain,,,
,the,the,the,,,
,common,common,common,,,
,sense,sens,sens,,sens,sens
,look,look,look,,,
,around,around,around,,,
,on,on,on,,,
,the,the,the,,,
,dirty,dirti,dirty,,dirti,
,ground,ground,ground,,,
,you,you,you,,,
,'re,'re,'re,,,
,scrapin,scrapin,scrapin,,,
,up,up,up,,,
,your,your,yo,,,yo
,knees,knee,kne,,knee,kne
,always,alway,alway,,alway,alway
,hangin,hangin,hangin,,,
,with,with,with,,,
,trash,trash,trash,,,
,pigeon,pigeon,pigeon,,,
,female,femal,fem,,femal,fem
,pickin,pickin,pickin,,,
,seeds,seed,see,,seed,see
,steady,steadi,steady,,steadi,
,one,one,on,,,on
,by,by,by,,,
,one,one,on,,,on
,they,they,they,,,
,'d,'d,'d,,,
,rather,rather,rath,,,rath
,eat,eat,eat,,,
,off,off,off,,,
,the,the,the,,,
,floor,floor,flo,,,flo
,they,they,they,,,
,leave,leav,leav,,leav,leav
,their,their,their,,,
,bones,bone,bon,,bone,bon
,in,in,in,,,
,the,the,the,,,
,street,street,street,,,
,and,and,and,,,
,chew,chew,chew,,,
,that,that,that,,,
,meat,meat,meat,,,
,off,off,off,,,
,the,the,the,,,
,floor,floor,flo,,,flo
,ai,ai,ai,,,
,n't,n't,n't,,,
,that,that,that,,,
,a,a,a,,,
,shame,shame,sham,,,sham
,-,-,-,,,
,one,one,on,,,on
,girl,girl,girl,,,
,is,is,is,,,
,tryin,tryin,tryin,,,
,to,to,to,,,
,diss,diss,diss,,,
,because,becaus,becaus,,becaus,becaus
,while,while,whil,,,whil
,her,her,her,,,
,friend,friend,friend,,,
,'s,'s,'s,,,
,at,at,at,,,
,work,work,work,,,
,ai,ai,ai,,,
,n't,n't,n't,,,
,got,got,got,,,
,a,a,a,,,
,pot,pot,pot,,,
,to,to,to,,,
,piss,piss,piss,,,
,but,but,but,,,
,she,she,she,,,
,insist,insist,insist,,,
,more,more,mor,,,mor
,to,to,to,,,
,take,take,tak,,,tak
,a,a,a,,,
,powerful,power,pow,,power,pow
,stand,stand,stand,,,
,with,with,with,,,
,her,her,her,,,
,new,new,new,,,
,three,three,three,,,
,dumb,dumb,dumb,,,
,friends,friend,friend,,friend,friend
,and,and,and,,,
,jack,jack,jack,,,
,buck,buck,buck,,,
,in,in,in,,,
,her,her,her,,,
,hand,hand,hand,,,
,with,with,with,,,
,no,no,no,,,
,intention,intent,int,,intent,int
,on,on,on,,,
,ever,ever,ev,,,ev
,finding,find,find,,find,find
,a,a,a,,,
,job,job,job,,,
,to,to,to,,,
,get,get,get,,,
,a,a,a,,,
,coal,coal,coal,,,
,out,out,out,,,
,your,your,yo,,,yo
,eye,eye,ey,,,ey
,before,befor,bef,,befor,bef
,it,it,it,,,
,turns,turn,turn,,turn,turn
,to,to,to,,,
,glob,glob,glob,,,
,it,it,it,,,
,takes,take,tak,,take,tak
,time,time,tim,,,tim
,and,and,and,,,
,such,such,such,,,
,a,a,a,,,
,positive,posit,posit,,posit,posit
,mind,mind,mind,,,
,like,like,lik,,,lik
,you,you,you,,,
,search,search,search,,,
,for,for,for,,,
,a,a,a,,,
,high,high,high,,,
,a,a,a,,,
,job,job,job,,,
,is,is,is,,,
,easy,easi,easy,,easi,
,to,to,to,,,
,find,find,find,,,
,it,it,it,,,
,'s,'s,'s,,,
,total,total,tot,,,tot
,laziness,lazi,lazy,,lazi,lazy
,go,go,go,,,
,give,give,giv,,,giv
,your,your,yo,,,yo
,mother,mother,moth,,,moth
,respect,respect,respect,,,
,you,you,you,,,
,wan,wan,wan,,,
,na,na,na,,,
,live,live,liv,,,liv
,like,like,lik,,,lik
,a,a,a,,,
,roach,roach,roach,,,
,and,and,and,,,
,wait,wait,wait,,,
,around,around,around,,,
,on,on,on,,,
,a,a,a,,,
,check,check,check,,,
,but,but,but,,,
,you,you,you,,,
,ai,ai,ai,,,
,n't,n't,n't,,,
,right,right,right,,,
,bum,bum,bum,,,
,you,you,you,,,
,'re,'re,'re,,,
,still,still,stil,,,stil
,foolish,foolish,fool,,,fool
,and,and,and,,,
,dumb,dumb,dumb,,,
,you,you,you,,,
,'re,'re,'re,,,
,just,just,just,,,
,a,a,a,,,
,fish,fish,fish,,,
,out,out,out,,,
,of,of,of,,,
,rock,rock,rock,,,
,creek,creek,creek,,,
,and,and,and,,,
,a,a,a,,,
,lowlife,lowlif,lowl,,lowlif,lowl
,scum,scum,scum,,,
,so,so,so,,,
,tell,tell,tel,,,tel
,me,me,me,,,
,somethin,somethin,somethin,,,
,-,-,-,,,
,you,you,you,,,
,get,get,get,,,
,a,a,a,,,
,kick,kick,kick,,,
,out,out,out,,,
,of,of,of,,,
,sleepin,sleepin,sleepin,,,
,because,becaus,becaus,,becaus,becaus
,you,you,you,,,
,'re,'re,'re,,,
,facin,facin,facin,,,
,the,the,the,,,
,clock,clock,clock,,,
,another,anoth,anoth,,anoth,anoth
,day,day,day,,,
,on,on,on,,,
,the,the,the,,,
,block,block,block,,,
,you,you,you,,,
,need,need,nee,,,nee
,a,a,a,,,
,job,job,job,,,
,aiyyo,aiyyo,aiyyo,,,
,keith,keith,kei,,,kei
,i,i,i,,,
,do,do,do,,,
,n't,n't,n't,,,
,need,need,nee,,,nee
,a,a,a,,,
,job,job,job,,,
,i,i,i,,,
,'m,'m,'m,,,
,down,down,down,,,
,with,with,with,,,
,uptown,uptown,uptown,,,
,management,manag,man,,manag,man
,stop,stop,stop,,,
,speaking,speak,speak,,speak,speak
,garbage,garbag,garb,,garbag,garb
,to,to,to,,,
,me,me,me,,,
,man,man,man,,,
,-,-,-,,,
,one,one,on,,,on
,more,more,mor,,,mor
,time,time,tim,,,tim
,keith,keith,kei,,,kei
,five,five,fiv,,,fiv
,o'clock,o'clock,o'clock,,,
,in,in,in,,,
,the,the,the,,,
,evening,even,ev,,even,ev
,friday,friday,friday,,,
,payday,payday,payday,,,
,is,is,is,,,
,sharp,sharp,sharp,,,
,you,you,you,,,
,got,got,got,,,
,your,your,yo,,,yo
,face,face,fac,,,fac
,in,in,in,,,
,my,my,my,,,
,wallet,wallet,wallet,,,
,your,your,yo,,,yo
,feet,feet,feet,,,
,is,is,is,,,
,draggin,draggin,draggin,,,
,the,the,the,,,
,tar,tar,tar,,,
,but,but,but,,,
,you,you,you,,,
,do,do,do,,,
,n't,n't,n't,,,
,see,see,see,,,
,it,it,it,,,
,fool,fool,fool,,,
,they,they,they,,,
,go,go,go,,,
,to,to,to,,,
,work,work,work,,,
,and,and,and,,,
,you,you,you,,,
,don't,don't,don't,,,
,they,they,they,,,
,like,like,lik,,,lik
,to,to,to,,,
,pay,pay,pay,,,
,off,off,off,,,
,their,their,their,,,
,credit,credit,credit,,,
,they,they,they,,,
,'ll,'ll,'ll,,,
,wake,wake,wak,,,wak
,up,up,up,,,
,early,earli,ear,,earli,ear
,you,you,you,,,
,won't,won't,won't,,,
,try,tri,try,,tri,
,to,to,to,,,
,better,better,bet,,,bet
,yourself,yourself,yourself,,,
,and,and,and,,,
,keep,keep,keep,,,
,a,a,a,,,
,can,can,can,,,
,of,of,of,,,
,pork,pork,pork,,,
,and,and,and,,,
,beans,bean,bean,,bean,bean
,like,like,lik,,,lik
,a,a,a,,,
,malnutition,malnutit,malnutit,,malnutit,malnutit
,step,step,step,,,
,away,away,away,,,
,when,when,when,,,
,you,you,you,,,
,'re,'re,'re,,,
,dissin,dissin,dissin,,,
,because,becaus,becaus,,becaus,becaus
,your,your,yo,,,yo
,ears,ear,ear,,ear,ear
,are,are,ar,,,ar
,invalid,invalid,invalid,,,
,neither,neither,neith,,,neith
,organs,organ,org,,organ,org
,will,will,wil,,,wil
,listen,listen,list,,,list
,but,but,but,,,
,you,you,you,,,
,insist,insist,insist,,,
,more,more,mor,,,mor
,you,you,you,,,
,step,step,step,,,
,up,up,up,,,
,laugh,laugh,laugh,,,
,and,and,and,,,
,diss,diss,diss,,,
,more,more,mor,,,mor
,the,the,the,,,
,a,a,a,,,
,is,is,is,,,
,for,for,for,,,
,apple,appl,appl,,appl,appl
,knowin,knowin,knowin,,,
,what,what,what,,,
,you,you,you,,,
,can,can,can,,,
,kiss,kiss,kiss,,,
,more,more,mor,,,mor
,the,the,the,,,
,back,back,back,,,
,of,of,of,,,
,the,the,the,,,
,donkey,donkey,donkey,,,
,swing,swing,swing,,,
,around,around,around,,,
,like,like,lik,,,lik
,a,a,a,,,
,monkey,monkey,monkey,,,
,out,out,out,,,
,there,there,ther,,,ther
,searchin,searchin,searchin,,,
,for,for,for,,,
,needles,needl,needl,,needl,needl
,in,in,in,,,
,disguise,disguis,disgu,,disguis,disgu
,of,of,of,,,
,a,a,a,,,
,junkie,junki,junky,,junki,junky
,you,you,you,,,
,'re,'re,'re,,,
,just,just,just,,,
,embarassin,embarassin,embarassin,,,
,a,a,a,,,
,total,total,tot,,,tot
,menace,menac,menac,,menac,menac
,disgrace,disgrac,disgrac,,disgrac,disgrac
,i,i,i,,,
,seen,seen,seen,,,
,you,you,you,,,
,scrapin,scrapin,scrapin,,,
,for,for,for,,,
,residue,residu,residu,,residu,residu
,on,on,on,,,
,that,that,that,,,
,pipe,pipe,pip,,,pip
,and,and,and,,,
,you,you,you,,,
,bass,bass,bass,,,
,you,you,you,,,
,need,need,nee,,,nee
,to,to,to,,,
,stop,stop,stop,,,
,it,it,it,,,
,deduct,deduct,deduc,,,deduc
,that,that,that,,,
,habit,habit,habit,,,
,and,and,and,,,
,drop,drop,drop,,,
,it,it,it,,,
,you,you,you,,,
,see,see,see,,,
,my,my,my,,,
,rhymes,rhyme,rhym,,rhyme,rhym
,are,are,ar,,,ar
,like,like,lik,,,lik
,pills,pill,pil,,pill,pil
,you,you,you,,,
,need,need,nee,,,nee
,to,to,to,,,
,take,take,tak,,,tak
,it,it,it,,,
,and,and,and,,,
,pop,pop,pop,,,
,it,it,it,,,
,and,and,and,,,
,let,let,let,,,
,it,it,it,,,
,float,float,flo,,,flo
,through,through,through,,,
,you,you,you,,,
,blink,blink,blink,,,
,let,let,let,,,
,it,it,it,,,
,go,go,go,,,
,through,through,through,,,
,your,your,yo,,,yo
,brain,brain,brain,,,
,it,it,it,,,
,takes,take,tak,,take,tak
,a,a,a,,,
,pity,piti,pity,,piti,
,to,to,to,,,
,see,see,see,,,
,you,you,you,,,
,'re,'re,'re,,,
,wastin,wastin,wastin,,,
,my,my,my,,,
,time,time,tim,,,tim
,you,you,you,,,
,think,think,think,,,
,i,i,i,,,
,'m,'m,'m,,,
,writing,write,writ,,write,writ
,for,for,for,,,
,nothing,noth,noth,,noth,noth
,or,or,or,,,
,am,am,am,,,
,i,i,i,,,
,wasting,wast,wast,,wast,wast
,my,my,my,,,
,rhyme,rhyme,rhym,,,rhym
,you,you,you,,,
,'re,'re,'re,,,
,grown,grown,grown,,,
,beggin,beggin,beggin,,,
,for,for,for,,,
,pennies,penni,penny,,penni,penny
,-,-,-,,,
,you,you,you,,,
,need,need,nee,,,nee
,a,a,a,,,
,job,job,job,,,
,get,get,get,,,
,a,a,a,,,
,fuckin,fuckin,fuckin,,,
,job,job,job,,,
,motherfucker,motherfuck,motherfuck,,motherfuck,motherfuck
,yo,yo,yo,,,
,money,money,money,,,
,i,i,i,,,
,ai,ai,ai,,,
,n't,n't,n't,,,
,got,got,got,,,
,ta,ta,ta,,,
,get,get,get,,,
,a,a,a,,,
,job,job,job,,,
,i,i,i,,,
,'m,'m,'m,,,
,large,larg,larg,,larg,larg
,boy,boy,boy,,,
,i,i,i,,,
,'m,'m,'m,,,
,out,out,out,,,
,here,here,her,,,her
,i,i,i,,,
,'m,'m,'m,,,
,runnin,runnin,runnin,,,
,shit,shit,shit,,,
,on,on,on,,,
,the,the,the,,,
,corner,corner,corn,,,corn
,y'knahmsayin,y'knahmsayin,y'knahmsayin,,,
,i,i,i,,,
,got,got,got,,,
,my,my,my,,,
,bitches,bitch,bitch,,bitch,bitch
,out,out,out,,,
,here,here,her,,,her
,gettin,gettin,gettin,,,
,paid,paid,paid,,,
,yo,yo,yo,,,
,my,my,my,,,
,bitches,bitch,bitch,,bitch,bitch
,gettin,gettin,gettin,,,
,money,money,money,,,
,yo,yo,yo,,,
,that,that,that,,,
,bitch,bitch,bitch,,,
,ai,ai,ai,,,
,n't,n't,n't,,,
,workin,workin,workin,,,
,over,over,ov,,,ov
,there,there,ther,,,ther
,look,look,look,,,
,at,at,at,,,
,sally,salli,sal,,salli,sal
,man,man,man,,,
,yo,yo,yo,,,
,man,man,man,,,
,bitch,bitch,bitch,,,
,got,got,got,,,
,a,a,a,,,
,sweet,sweet,sweet,,,
,ass,ass,ass,,,
,niggaz,niggaz,niggaz,,,
,is,is,is,,,
,clockin,clockin,clockin,,,
,her,her,her,,,
,y'know,y'know,y'know,,,
,crazy,crazi,crazy,,crazi,
,dollars,dollar,doll,,dollar,doll
,man,man,man,,,
,that,that,that,,,
,bitch,bitch,bitch,,,
,need,need,nee,,,nee
,a,a,a,,,
,fuckin,fuckin,fuckin,,,
,job,job,job,,,
,bust,bust,bust,,,
,this,thi,thi,,thi,thi
,i,i,i,,,
,got,got,got,,,
,this,thi,thi,,thi,thi
,kilo,kilo,kilo,,,
,coming,come,com,,come,com
,man,man,man,,,
,there,there,ther,,,ther
,go,go,go,,,
,the,the,the,,,
,cops,cop,cop,,cop,cop
,get,get,get,,,
,a,a,a,,,
,job,job,job,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,now,now,now,,,
,we,we,we,,,
,'re,'re,'re,,,
,the,the,the,,,
,ultramagnetic,ultramagnet,ultramagnet,,ultramagnet,ultramagnet
,-,-,-,,,
,out,out,out,,,
,to,to,to,,,
,devestate,devest,devest,,devest,devest
,bust,bust,bust,,,
,brains,brain,brain,,brain,brain
,-,-,-,,,
,chop,chop,chop,,,
,heads,head,head,,head,head
,-,-,-,,,
,specifically,specif,spec,,specif,spec
,kill,kill,kil,,,kil
,act,act,act,,,
,ill,ill,il,,,il
,-,-,-,,,
,smack,smack,smack,,,
,suckers,sucker,suck,,sucker,suck
,-,-,-,,,
,yes,ye,ye,,ye,ye
,-,-,-,,,
,impossible,imposs,imposs,,imposs,imposs
,to,to,to,,,
,obliviate,oblivi,oblivy,,oblivi,oblivy
,-,-,-,,,
,and,and,and,,,
,suffocate,suffoc,suffoc,,suffoc,suffoc
,any,ani,any,,ani,
,duck,duck,duck,,,
,mc,mc,mc,,,
,who,who,who,,,
,perpetrates,perpetr,perpet,,perpetr,perpet
,interferes,interfer,interf,,interfer,interf
,-,-,-,,,
,they,they,they,,,
,will,will,wil,,,wil
,be,be,be,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,they,they,they,,,
,will,will,wil,,,wil
,be,be,be,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,destroy,destroy,destroy,,,
,i,i,i,,,
,'m,'m,'m,,,
,very,veri,very,,veri,
,hazardous,hazard,hazard,,hazard,hazard
,hot,hot,hot,,,
,and,and,and,,,
,flammable,flammabl,flam,,flammabl,flam
,like,like,lik,,,lik
,diesel,diesel,diesel,,,
,-,-,-,,,
,high,high,high,,,
,aluminum,aluminum,alumin,,,alumin
,fuel,fuel,fuel,,,
,i,i,i,,,
,'ll,'ll,'ll,,,
,burn,burn,burn,,,
,-,-,-,,,
,never,never,nev,,,nev
,heat,heat,heat,,,
,at,at,at,,,
,degrees,degre,degr,,degre,degr
,of,of,of,,,
,seven,seven,sev,,,sev
,two,two,two,,,
,thousand,thousand,thousand,,,
,milligrams,milligram,milligram,,milligram,milligram
,containing,contain,contain,,contain,contain
,positive,posit,posit,,posit,posit
,to,to,to,,,
,heights,height,height,,height,height
,through,through,through,,,
,particles,particl,partic,,particl,partic
,gold,gold,gold,,,
,neptunium,neptunium,neptun,,,neptun
,accelerates,acceler,accel,,acceler,accel
,directly,directli,direct,,directli,direct
,exterminates,extermin,extermin,,extermin,extermin
,as,as,as,,,
,abusin,abusin,abusin,,,
,a,a,a,,,
,nuclear,nuclear,nuclear,,,
,experiment,experi,expery,,experi,expery
,effective,effect,effect,,effect,effect
,by,by,by,,,
,accumulating,accumul,accum,,accumul,accum
,skulls,skull,skul,,skull,skul
,in,in,in,,,
,the,the,the,,,
,basement,basement,bas,,,bas
,my,my,my,,,
,ultra,ultra,ultr,,,ultr
,laboratory,laboratori,lab,,laboratori,lab
,underground,underground,underground,,,
,sealing,seal,seal,,seal,seal
,up,up,up,,,
,humans,human,hum,,human,hum
,in,in,in,,,
,a,a,a,,,
,coffin,coffin,coffin,,,
,keith,keith,kei,,,kei
,'s,'s,'s,,,
,funeral,funer,fun,,funer,fun
,home,home,hom,,,hom
,in,in,in,,,
,order,order,ord,,,ord
,to,to,to,,,
,destroy,destroy,destroy,,,
,and,and,and,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,i,i,i,,,
,'m,'m,'m,,,
,exploding,explod,explod,,explod,explod
,blowing,blow,blow,,blow,blow
,up,up,up,,,
,germs,germ,germ,,germ,germ
,on,on,on,,,
,the,the,the,,,
,mic,mic,mic,,,
,with,with,with,,,
,the,the,the,,,
,fury,furi,fury,,furi,
,to,to,to,,,
,burn,burn,burn,,,
,every,everi,every,,everi,
,transforming,transform,transform,,transform,transform
,rapper,rapper,rap,,,rap
,off,off,off,,,
,beat,beat,beat,,,
,tapper,tapper,tap,,,tap
,at,at,at,,,
,a,a,a,,,
,ratio,ratio,ratio,,,
,and,and,and,,,
,speed,speed,spee,,,spee
,proceding,proced,proc,,proced,proc
,rapidly,rapidli,rapid,,rapidli,rapid
,with,with,with,,,
,reflectors,reflector,reflect,,reflector,reflect
,shielding,shield,shield,,shield,shield
,off,off,off,,,
,suckers,sucker,suck,,sucker,suck
,boosting,boost,boost,,boost,boost
,scanners,scanner,scan,,scanner,scan
,launching,launch,launch,,launch,launch
,deadly,deadli,dead,,deadli,dead
,missiles,missil,missil,,missil,missil
,with,with,with,,,
,a,a,a,,,
,charge,charg,charg,,charg,charg
,very,veri,very,,veri,
,high,high,high,,,
,aimed,aim,aim,,aim,aim
,at,at,at,,,
,our,our,our,,,
,position,posit,posit,,posit,posit
,what,what,what,,,
,i,i,i,,,
,'m,'m,'m,,,
,saying,say,say,,say,say
,-,-,-,,,
,i,i,i,,,
,'m,'m,'m,,,
,really,realli,real,,realli,real
,on,on,on,,,
,a,a,a,,,
,mission,mission,miss,,,miss
,as,as,as,,,
,a,a,a,,,
,secratron,secratron,secratron,,,
,my,my,my,,,
,foes,foe,foe,,foe,foe
,must,must,must,,,
,beware,bewar,bew,,bewar,bew
,i,i,i,,,
,'m,'m,'m,,,
,re-entering,re-ent,re-entering,,re-ent,
,to,to,to,,,
,add,add,ad,,,ad
,and,and,and,,,
,as,as,as,,,
,the,the,the,,,
,wizard,wizard,wizard,,,
,scientist,scientist,sci,,,sci
,known,known,known,,,
,as,as,as,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,unpredictable,unpredict,unpredict,,unpredict,unpredict
,to,to,to,,,
,most,most,most,,,
,impeaching,impeach,impeach,,impeach,impeach
,coast,coast,coast,,,
,to,to,to,,,
,coast,coast,coast,,,
,as,as,as,,,
,i,i,i,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,i,i,i,,,
,have,have,hav,,,hav
,intelligence,intellig,intellig,,intellig,intellig
,a,a,a,,,
,mind,mind,mind,,,
,to,to,to,,,
,rule,rule,rul,,,rul
,the,the,the,,,
,world,world,world,,,
,specifically,specif,spec,,specif,spec
,under,under,und,,,und
,orbital,orbit,orbit,,orbit,orbit
,speed,speed,spee,,,spee
,capabilities,capabl,cap,,capabl,cap
,appear,appear,appear,,,
,to,to,to,,,
,be,be,be,,,
,superior,superior,supery,,,supery
,competing,compet,compet,,compet,compet
,far,far,far,,,
,beyond,beyond,beyond,,,
,thought,thought,thought,,,
,as,as,as,,,
,a,a,a,,,
,scientist,scientist,sci,,,sci
,scientifically,scientif,sci,,scientif,sci
,equipped,equip,equip,,equip,equip
,with,with,with,,,
,laser,laser,las,,,las
,beams,beam,beam,,beam,beam
,that,that,that,,,
,destroy,destroy,destroy,,,
,melt,melt,melt,,,
,subivocly,subivocli,subivoc,,subivocli,subivoc
,into,into,into,,,
,bones,bone,bon,,bone,bon
,forming,form,form,,form,form
,skeletons,skeleton,skeleton,,skeleton,skeleton
,through,through,through,,,
,a,a,a,,,
,diagram,diagram,diagram,,,
,i,i,i,,,
,'m,'m,'m,,,
,out,out,out,,,
,to,to,to,,,
,kill,kill,kil,,,kil
,the,the,the,,,
,devil,devil,devil,,,
,with,with,with,,,
,a,a,a,,,
,zone,zone,zon,,,zon
,pitchfork,pitchfork,pitchfork,,,
,poking,poke,pok,,poke,pok
,mc,mc,mc,,,
,'s,'s,'s,,,
,interfering,interf,interf,,interf,interf
,diluting,dilut,dilut,,dilut,dilut
,my,my,my,,,
,radius,radiu,radi,,radiu,radi
,here,here,her,,,her
,'s,'s,'s,,,
,a,a,a,,,
,warning,warn,warn,,warn,warn
,signs,sign,sign,,sign,sign
,to,to,to,,,
,be,be,be,,,
,cautious,cautiou,cauty,,cautiou,cauty
,from,from,from,,,
,the,the,the,,,
,general,gener,gen,,gener,gen
,speaker,speaker,speak,,,speak
,corporal,corpor,corp,,corpor,corp
,kool,kool,kool,,,
,keith,keith,kei,,,kei
,as,as,as,,,
,i,i,i,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,with,with,with,,,
,bright,bright,bright,,,
,unpolished,unpolish,unpol,,unpolish,unpol
,adversary,adversari,advers,,adversari,advers
,while,while,whil,,,whil
,projecting,project,project,,project,project
,microscopic,microscop,microscop,,microscop,microscop
,beams,beam,beam,,beam,beam
,of,of,of,,,
,farenheit,farenheit,farenheit,,,
,using,use,us,,use,us
,major,major,maj,,,maj
,high-tech,high-tech,high-tech,,,
,strategic,strateg,strategic,,strateg,
,arms,arm,arm,,arm,arm
,offense,offens,offens,,offens,offens
,supplied,suppli,supply,,suppli,supply
,by,by,by,,,
,washington,washington,washington,,,
,'s,'s,'s,,,
,president,presid,presid,,presid,presid
,reagan,reagan,reag,,,reag
,i,i,i,,,
,can,can,can,,,
,locate,locat,loc,,locat,loc
,any,ani,any,,ani,
,duck,duck,duck,,,
,by,by,by,,,
,use,use,us,,,us
,of,of,of,,,
,monitors,monitor,monit,,monitor,monit
,track,track,track,,,
,you,you,you,,,
,down,down,down,,,
,causing,caus,caus,,caus,caus
,terror,terror,ter,,,ter
,confusing,confus,confus,,confus,confus
,every,everi,every,,everi,
,foe,foe,foe,,,
,with,with,with,,,
,the,the,the,,,
,use,use,us,,,us
,of,of,of,,,
,proper,proper,prop,,,prop
,data,data,dat,,,dat
,relayed,relay,relay,,relay,relay
,by,by,by,,,
,info,info,info,,,
,higher,higher,high,,,high
,voltage,voltag,volt,,voltag,volt
,energies,energi,energy,,energi,energy
,are,are,ar,,,ar
,used,use,us,,use,us
,to,to,to,,,
,plan,plan,plan,,,
,attack,attack,attack,,,
,rockin,rockin,rockin,,,
,certain,certain,certain,,,
,strategies,strategi,strategies,,strategi,
,my,my,my,,,
,act,act,act,,,
,will,will,wil,,,wil
,decapitate,decapit,decapit,,decapit,decapit
,suckers,sucker,suck,,sucker,suck
,moving,move,mov,,move,mov
,left,left,left,,,
,to,to,to,,,
,right,right,right,,,
,on,on,on,,,
,the,the,the,,,
,mic,mic,mic,,,
,i,i,i,,,
,recite,recit,recit,,recit,recit
,and,and,and,,,
,scorch,scorch,scorch,,,
,with,with,with,,,
,cyanide,cyanid,cyanid,,cyanid,cyanid
,any,ani,any,,ani,
,toy,toy,toy,,,
,mc,mc,mc,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,will,will,wil,,,wil
,dominate,domin,domin,,domin,domin
,as,as,as,,,
,i,i,i,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,crush,crush,crush,,,
,kill,kill,kil,,,kil
,destroy,destroy,destroy,,,
,aww,aww,aww,,,
,yeah,yeah,yeah,,,
,i,i,i,,,
,'d,'d,'d,,,
,like,like,lik,,,lik
,to,to,to,,,
,thank,thank,thank,,,
,my,my,my,,,
,man,man,man,,,
,mc,mc,mc,,,
,ronald,ronald,ronald,,,
,t,t,t,,,
,for,for,for,,,
,helpin,helpin,helpin,,,
,us,us,us,,,
,run,run,run,,,
,the,the,the,,,
,record,record,record,,,
,and,and,and,,,
,of,of,of,,,
,course,cours,cours,,cours,cours
,tr,tr,tr,,,
,love,love,lov,,,lov
,my,my,my,,,
,man,man,man,,,
,shazam,shazam,shazam,,,
,the,the,the,,,
,human,human,hum,,,hum
,sound,sound,sound,,,
,machine,machin,machin,,machin,machin
,greg,greg,greg,,,
,nice,nice,nic,,,nic
,big,big,big,,,
,john,john,john,,,
,leron,leron,leron,,,
,chillin,chillin,chillin,,,
,and,and,and,,,
,of,of,of,,,
,course,cours,cours,,cours,cours
,kool,kool,kool,,,
,dj,dj,dj,,,
,red,red,red,,,
,alert,alert,alert,,,
,boogie,boogi,boog,,boogi,boog
,down,down,down,,,
,productions,product,produc,,product,produc
